batch_id,print_id,tile_id,saturated,centroids
39,SI266220200309225433,7,113,{"x": 240.273, "y": 106.364, "count": 11};{"x": 5.836, "y": 99.364, "count": 55};{"x": 207.875, "y": 113.875, "count": 8};{"x": 183.429, "y": 128.429, "count": 14};{"x": 0.750, "y": 163.278, "count": 36};{"x": 40.269, "y": 154.231, "count": 52};{"x": 439.545, "y": 180.727, "count": 11}
60,SI266220200309225433,12,0,
32,SI266220200309225433,0,0,
51,SI266220200309225433,3,6667,{"x": 405.667, "y": 146.000, "count": 3};{"x": 345.803, "y": 149.658, "count": 310};{"x": 498.286, "y": 96.381, "count": 21};{"x": 450.432, "y": 105.703, "count": 37};{"x": 343.500, "y": 101.250, "count": 12};{"x": 497.554, "y": 173.046, "count": 65};{"x": 454.818, "y": 182.364, "count": 11}
49,SI266220200309225433,1,0,
34,SI266220200309225433,2,0,
59,SI266220200309225433,11,0,
47,SI266220200309225433,15,0,
54,SI266220200309225433,6,0,{"x": 428.045, "y": 1.000, "count": 22};{"x": 30.500, "y": 1.000, "count": 2};{"x": 21.162, "y": 173.262, "count": 290}
57,SI266220200309225433,9,358,{"x": 497.750, "y": 479.250, "count": 4};{"x": 152.364, "y": 445.909, "count": 11};{"x": 128.365, "y": 493.019, "count": 425};{"x": 54.706, "y": 485.647, "count": 17};{"x": 296.820, "y": 498.343, "count": 172}
67,SI266220200309225433,3,268,{"x": 408.333, "y": 171.167, "count": 6};{"x": 498.406, "y": 98.656, "count": 32};{"x": 385.500, "y": 93.800, "count": 10};{"x": 350.706, "y": 101.118, "count": 17};{"x": 447.860, "y": 120.349, "count": 43};{"x": 315.500, "y": 113.000, "count": 6};{"x": 302.235, "y": 142.255, "count": 51};{"x": 475.698, "y": 141.755, "count": 53};{"x": 339.100, "y": 156.100, "count": 10};{"x": 451.857, "y": 184.571, "count": 7}
55,SI266220200309225433,7,2895,{"x": 187.000, "y": 118.000, "count": 1};{"x": 0.727, "y": 96.364, "count": 22};{"x": 396.291, "y": 117.805, "count": 313};{"x": 25.377, "y": 164.884, "count": 138}
48,SI266220200309225433,0,0,
53,SI266220200309225433,5,129,{"x": 318.600, "y": 419.800, "count": 5};{"x": 350.000, "y": 234.000, "count": 7};{"x": 406.565, "y": 239.478, "count": 23};{"x": 433.195, "y": 242.512, "count": 41};{"x": 419.852, "y": 283.316, "count": 250};{"x": 350.000, "y": 286.286, "count": 7};{"x": 402.463, "y": 462.195, "count": 853};{"x": 432.000, "y": 498.000, "count": 19}
45,SI266220200309225433,13,0,
65,SI266220200309225433,1,0,
40,SI266220200309225433,8,0,
76,SI266220200309225433,12,0,{"x": 91.000, "y": 355.200, "count": 5}
63,SI266220200309225433,15,0,
62,SI266220200309225433,14,0,
58,SI266220200309225433,10,4,{"x": 138.336, "y": 4.199, "count": 327};{"x": 294.661, "y": 0.627, "count": 177};{"x": 497.000, "y": 0.857, "count": 7}
68,SI266220200309225433,4,0,
73,SI266220200309225433,9,0,{"x": 79.143, "y": 470.571, "count": 7};{"x": 248.700, "y": 493.200, "count": 10};{"x": 252.267, "y": 498.133, "count": 15};{"x": 106.000, "y": 498.222, "count": 9}
75,SI266220200309225433,11,0,
81,SI266220200309225433,1,0,
50,SI266220200309225433,2,77,{"x": 325.500, "y": 199.000, "count": 2};{"x": 477.482, "y": 173.799, "count": 299};{"x": 320.714, "y": 178.000, "count": 7};{"x": 377.200, "y": 198.500, "count": 10}
71,SI266220200309225433,7,91,{"x": 0.667, "y": 184.667, "count": 3};{"x": 0.667, "y": 100.692, "count": 39};{"x": 438.185, "y": 93.852, "count": 27};{"x": 35.061, "y": 95.184, "count": 49};{"x": 350.583, "y": 181.000, "count": 12}
64,SI266220200309225433,0,0,
74,SI266220200309225433,10,0,{"x": 340.500, "y": 1.000, "count": 2};{"x": 123.222, "y": 1.111, "count": 18};{"x": 251.128, "y": 20.106, "count": 47};{"x": 497.000, "y": 1.000, "count": 8}
79,SI266220200309225433,15,0,
70,SI266220200309225433,6,0,{"x": 0.750, "y": 164.500, "count": 8};{"x": 350.500, "y": 465.000, "count": 10}
92,SI266220200309225433,12,0,
87,SI266220200309225433,7,727,{"x": 252.000, "y": 105.143, "count": 7};{"x": 0.556, "y": 94.778, "count": 9};{"x": 14.280, "y": 177.100, "count": 100}
83,SI266220200309225433,3,396,{"x": 356.114, "y": 98.727, "count": 44};{"x": 498.455, "y": 95.273, "count": 11};{"x": 447.077, "y": 112.154, "count": 65};{"x": 289.857, "y": 127.554, "count": 56};{"x": 389.500, "y": 124.000, "count": 6};{"x": 498.095, "y": 171.143, "count": 42};{"x": 361.834, "y": 163.910, "count": 199}
69,SI266220200309225433,5,0,
84,SI266220200309225433,4,0,
89,SI266220200309225433,9,0,{"x": 177.182, "y": 483.091, "count": 11};{"x": 253.400, "y": 447.800, "count": 25};{"x": 77.455, "y": 482.727, "count": 11};{"x": 164.273, "y": 486.000, "count": 11}
61,SI266220200309225433,13,0,{"x": 1.000, "y": 479.500, "count": 2};{"x": 40.500, "y": 455.313, "count": 16}
91,SI266220200309225433,11,0,
97,SI266220200309225433,1,0,
56,SI266220200309225433,8,0,
66,SI266220200309225433,2,0,
95,SI266220200309225433,15,0,
78,SI266220200309225433,14,0,{"x": 13.143, "y": 1.000, "count": 7}
82,SI266220200309225433,2,0,{"x": 468.136, "y": 169.045, "count": 22}
72,SI266220200309225433,8,0,
90,SI266220200309225433,10,0,{"x": 340.333, "y": 35.333, "count": 6};{"x": 228.333, "y": 4.333, "count": 6}
77,SI266220200309225433,13,0,{"x": 1.000, "y": 498.000, "count": 5}
99,SI266220200309225433,3,7571,{"x": 470.265, "y": 141.387, "count": 313};{"x": 353.442, "y": 134.487, "count": 308}
86,SI266220200309225433,6,0,{"x": 352.231, "y": 379.385, "count": 13}
103,SI266220200309225433,7,3084,{"x": 28.021, "y": 152.737, "count": 194};{"x": 270.611, "y": 95.000, "count": 18};{"x": 1.184, "y": 141.000, "count": 38}
94,SI266220200309225433,14,0,
100,SI266220200309225433,4,0,
88,SI266220200309225433,8,0,
80,SI266220200309225433,0,0,
85,SI266220200309225433,5,0,{"x": 426.278, "y": 462.794, "count": 126};{"x": 357.714, "y": 465.700, "count": 70}
105,SI266220200309225433,9,6,{"x": 294.500, "y": 498.000, "count": 4};{"x": 156.532, "y": 449.890, "count": 109};{"x": 327.594, "y": 447.115, "count": 96};{"x": 146.490, "y": 498.143, "count": 49}
93,SI266220200309225433,13,0,
101,SI266220200309225433,5,0,
98,SI266220200309225433,2,0,{"x": 381.246, "y": 183.928, "count": 69};{"x": 337.222, "y": 176.056, "count": 54};{"x": 498.000, "y": 239.700, "count": 10}
108,SI266220200309225433,12,0,{"x": 238.154, "y": 297.615, "count": 13}
111,SI266220200309225433,15,0,
110,SI266220200309225433,14,0,
116,SI266220200309225433,4,0,
119,SI266220200309225433,7,0,{"x": 20.651, "y": 158.903, "count": 393}
102,SI266220200309225433,6,0,{"x": 1.000, "y": 240.000, "count": 12};{"x": 437.000, "y": 296.727, "count": 11};{"x": 273.208, "y": 378.708, "count": 24}
107,SI266220200309225433,11,0,
106,SI266220200309225433,10,0,{"x": 306.833, "y": 1.000, "count": 6};{"x": 143.951, "y": 0.951, "count": 41};{"x": 251.833, "y": 35.833, "count": 6}
113,SI266220200309225433,1,0,
109,SI266220200309225433,13,0,
115,SI266220200309225433,3,1583,{"x": 339.200, "y": 155.400, "count": 5};{"x": 466.167, "y": 93.333, "count": 6};{"x": 498.324, "y": 104.853, "count": 34};{"x": 363.750, "y": 98.000, "count": 8};{"x": 322.769, "y": 110.538, "count": 13};{"x": 285.400, "y": 132.133, "count": 30};{"x": 498.231, "y": 172.077, "count": 26};{"x": 364.000, "y": 162.714, "count": 7};{"x": 459.694, "y": 183.278, "count": 36}
104,SI266220200309225433,8,0,
114,SI266220200309225433,2,0,{"x": 498.214, "y": 233.000, "count": 28};{"x": 498.000, "y": 163.000, "count": 3}
124,SI266220200309225433,12,0,
96,SI266220200309225433,0,0,
126,SI266220200309225433,14,0,
117,SI266220200309225433,5,0,
121,SI266220200309225433,9,0,{"x": 113.000, "y": 498.000, "count": 16};{"x": 268.333, "y": 493.667, "count": 3}
123,SI266220200309225433,11,0,
127,SI266220200309225433,15,0,
122,SI266220200309225433,10,0,{"x": 333.000, "y": 1.000, "count": 3};{"x": 113.444, "y": 1.000, "count": 18}
118,SI266220200309225433,6,0,{"x": 1.000, "y": 202.172, "count": 58}
112,SI266220200309225433,0,0,
133,SI266220200309225433,5,0,
125,SI266220200309225433,13,0,
129,SI266220200309225433,1,0,
142,SI266220200309225433,14,0,{"x": 1.000, "y": 1.714, "count": 7}
132,SI266220200309225433,4,0,{"x": 435.000, "y": 384.957, "count": 23};{"x": 276.000, "y": 368.000, "count": 1}
134,SI266220200309225433,6,0,{"x": 351.500, "y": 378.000, "count": 2};{"x": 0.911, "y": 182.684, "count": 79};{"x": 21.172, "y": 247.931, "count": 58};{"x": 274.636, "y": 449.909, "count": 11};{"x": 436.000, "y": 465.714, "count": 7}
139,SI266220200309225433,11,0,
135,SI266220200309225433,7,918,{"x": 31.000, "y": 128.500, "count": 4};{"x": 1.026, "y": 118.368, "count": 38};{"x": 352.286, "y": 95.964, "count": 28};{"x": 14.896, "y": 177.167, "count": 48};{"x": 274.149, "y": 165.404, "count": 47};{"x": 436.269, "y": 182.115, "count": 26}
138,SI266220200309225433,10,26,{"x": 339.000, "y": 1.000, "count": 1};{"x": 142.339, "y": 7.427, "count": 171};{"x": 497.727, "y": 1.818, "count": 11};{"x": 330.305, "y": 33.010, "count": 105}
120,SI266220200309225433,8,0,{"x": 498.000, "y": 331.429, "count": 7}
128,SI266220200309225433,0,0,
130,SI266220200309225433,2,0,{"x": 452.809, "y": 168.643, "count": 115};{"x": 498.282, "y": 185.936, "count": 78};{"x": 451.455, "y": 221.182, "count": 11};{"x": 496.548, "y": 250.000, "count": 31}
131,SI266220200309225433,3,2418,{"x": 340.000, "y": 106.250, "count": 4};{"x": 498.049, "y": 117.317, "count": 41};{"x": 449.188, "y": 114.813, "count": 16};{"x": 364.125, "y": 98.125, "count": 8};{"x": 298.931, "y": 118.414, "count": 116};{"x": 382.769, "y": 158.795, "count": 39};{"x": 447.909, "y": 169.182, "count": 11};{"x": 497.192, "y": 176.000, "count": 26}
137,SI266220200309225433,9,0,{"x": 497.667, "y": 497.667, "count": 3};{"x": 252.844, "y": 447.444, "count": 45};{"x": 109.219, "y": 498.156, "count": 32};{"x": 155.400, "y": 498.000, "count": 25}
146,SI266220200309225433,2,0,{"x": 498.000, "y": 467.000, "count": 1};{"x": 384.500, "y": 378.500, "count": 6}
140,SI266220200309225433,12,0,{"x": 44.143, "y": 343.714, "count": 7};{"x": 152.000, "y": 298.500, "count": 6};{"x": 55.067, "y": 369.667, "count": 15};{"x": 232.978, "y": 385.956, "count": 45}
143,SI266220200309225433,15,0,
147,SI266220200309225433,3,832,{"x": 362.092, "y": 99.263, "count": 76};{"x": 463.833, "y": 113.667, "count": 6};{"x": 497.694, "y": 126.647, "count": 173};{"x": 283.143, "y": 136.857, "count": 28};{"x": 321.600, "y": 151.400, "count": 15};{"x": 450.429, "y": 179.286, "count": 7}
148,SI266220200309225433,4,0,{"x": 356.089, "y": 385.422, "count": 45}
155,SI266220200309225433,11,0,
136,SI266220200309225433,8,0,
151,SI266220200309225433,7,265,{"x": 232.000, "y": 138.500, "count": 8};{"x": 16.465, "y": 123.399, "count": 316};{"x": 273.417, "y": 94.750, "count": 12};{"x": 436.714, "y": 94.429, "count": 14};{"x": 432.833, "y": 125.833, "count": 6};{"x": 165.143, "y": 133.143, "count": 21};{"x": 353.224, "y": 179.896, "count": 67}
154,SI266220200309225433,10,26,{"x": 498.000, "y": 219.000, "count": 1};{"x": 120.222, "y": 1.000, "count": 81};{"x": 268.121, "y": 20.547, "count": 232};{"x": 497.438, "y": 1.875, "count": 16}
145,SI266220200309225433,1,0,
141,SI266220200309225433,13,0,
150,SI266220200309225433,6,0,{"x": 1.000, "y": 467.000, "count": 1};{"x": 276.063, "y": 378.375, "count": 16};{"x": 438.773, "y": 378.591, "count": 22};{"x": 167.778, "y": 418.556, "count": 9};{"x": 353.057, "y": 464.400, "count": 35}
156,SI266220200309225433,12,0,{"x": 1.063, "y": 339.188, "count": 16};{"x": 152.591, "y": 385.182, "count": 22}
144,SI266220200309225433,0,0,
158,SI266220200309225433,14,0,{"x": 101.333, "y": 73.667, "count": 3};{"x": 1.000, "y": 2.000, "count": 11}
164,SI266220200309225433,4,0,{"x": 351.750, "y": 303.600, "count": 40}
153,SI266220200309225433,9,6,{"x": 166.349, "y": 446.860, "count": 43};{"x": 498.000, "y": 462.833, "count": 6};{"x": 337.541, "y": 446.892, "count": 37};{"x": 101.911, "y": 493.703, "count": 101};{"x": 288.514, "y": 498.083, "count": 72}
149,SI266220200309225433,5,0,
157,SI266220200309225433,13,0,{"x": 57.250, "y": 498.000, "count": 8}
170,SI266220200309225433,10,0,{"x": 428.000, "y": 153.625, "count": 8};{"x": 105.733, "y": 0.800, "count": 15};{"x": 169.364, "y": 7.455, "count": 11};{"x": 253.500, "y": 0.857, "count": 14};{"x": 331.875, "y": 1.000, "count": 8}
159,SI266220200309225433,15,0,
162,SI266220200309225433,2,0,
161,SI266220200309225433,1,0,
173,SI266220200309225433,13,0,
172,SI266220200309225433,12,0,{"x": 0.846, "y": 319.923, "count": 13};{"x": 126.333, "y": 309.000, "count": 6}
167,SI266220200309225433,7,72,{"x": 145.067, "y": 147.800, "count": 15};{"x": 4.500, "y": 102.143, "count": 14};{"x": 351.778, "y": 95.111, "count": 9};{"x": 174.216, "y": 128.057, "count": 88};{"x": 40.556, "y": 182.111, "count": 9}
152,SI266220200309225433,8,0,{"x": 450.667, "y": 337.333, "count": 3};{"x": 498.000, "y": 317.500, "count": 8};{"x": 497.833, "y": 354.000, "count": 12}
163,SI266220200309225433,3,986,{"x": 376.929, "y": 138.571, "count": 14};{"x": 450.595, "y": 101.405, "count": 42};{"x": 498.500, "y": 94.000, "count": 6};{"x": 302.178, "y": 121.659, "count": 129};{"x": 498.000, "y": 144.500, "count": 8}
165,SI266220200309225433,5,0,
180,SI266220200309225433,4,0,
166,SI266220200309225433,6,0,{"x": 351.500, "y": 380.500, "count": 8};{"x": 166.000, "y": 415.000, "count": 7}
169,SI266220200309225433,9,7,{"x": 170.857, "y": 479.286, "count": 7};{"x": 251.574, "y": 459.213, "count": 47};{"x": 104.143, "y": 462.143, "count": 7};{"x": 68.079, "y": 479.753, "count": 89};{"x": 253.563, "y": 498.063, "count": 16};{"x": 168.714, "y": 498.429, "count": 7};{"x": 317.500, "y": 498.000, "count": 12}
171,SI266220200309225433,11,0,
160,SI266220200309225433,0,0,
178,SI266220200309225433,2,0,{"x": 498.000, "y": 230.099, "count": 81};{"x": 450.895, "y": 213.579, "count": 19};{"x": 450.500, "y": 245.000, "count": 6}
189,SI266220200309225433,13,0,
188,SI266220200309225433,12,0,
175,SI266220200309225433,15,0,
181,SI266220200309225433,5,0,
174,SI266220200309225433,14,0,
187,SI266220200309225433,11,0,
168,SI266220200309225433,8,0,{"x": 464.273, "y": 331.455, "count": 11};{"x": 497.913, "y": 322.435, "count": 23}
177,SI266220200309225433,1,0,
186,SI266220200309225433,10,1,{"x": 498.000, "y": 1.000, "count": 1};{"x": 146.657, "y": 7.549, "count": 102};{"x": 307.974, "y": 1.632, "count": 155}
182,SI266220200309225433,6,0,{"x": 0.985, "y": 231.896, "count": 67};{"x": 19.000, "y": 215.000, "count": 2}
185,SI266220200309225433,9,0,{"x": 300.800, "y": 477.200, "count": 5};{"x": 152.364, "y": 447.091, "count": 11};{"x": 142.540, "y": 498.222, "count": 63};{"x": 314.227, "y": 498.273, "count": 88}
179,SI266220200309225433,3,3055,{"x": 292.500, "y": 140.000, "count": 2};{"x": 366.904, "y": 133.770, "count": 178};{"x": 491.490, "y": 138.917, "count": 290};{"x": 321.333, "y": 110.111, "count": 9};{"x": 296.375, "y": 123.750, "count": 8};{"x": 450.304, "y": 133.348, "count": 23}
198,SI266220200309225433,6,0,{"x": 350.000, "y": 466.500, "count": 2};{"x": 0.704, "y": 243.667, "count": 27};{"x": 436.069, "y": 379.414, "count": 29};{"x": 273.867, "y": 380.333, "count": 30}
176,SI266220200309225433,0,0,
190,SI266220200309225433,14,0,
196,SI266220200309225433,4,0,{"x": 350.333, "y": 386.333, "count": 3};{"x": 274.111, "y": 301.000, "count": 18};{"x": 436.333, "y": 301.333, "count": 9}
197,SI266220200309225433,5,0,
184,SI266220200309225433,8,0,
202,SI266220200309225433,10,0,{"x": 300.400, "y": 0.800, "count": 5};{"x": 113.818, "y": 0.727, "count": 33};{"x": 164.500, "y": 1.000, "count": 6};{"x": 336.000, "y": 1.000, "count": 9};{"x": 251.683, "y": 32.463, "count": 41}
194,SI266220200309225433,2,0,{"x": 498.179, "y": 241.679, "count": 28}
195,SI266220200309225433,3,1397,{"x": 340.500, "y": 155.000, "count": 2};{"x": 382.143, "y": 108.310, "count": 42};{"x": 484.227, "y": 156.805, "count": 185};{"x": 316.000, "y": 114.000, "count": 7};{"x": 281.750, "y": 129.750, "count": 20}
213,SI266220200309225433,5,0,
205,SI266220200309225433,13,0,
214,SI266220200309225433,6,0,{"x": 275.500, "y": 448.500, "count": 18};{"x": 167.500, "y": 414.500, "count": 4};{"x": 437.759, "y": 462.862, "count": 29}
204,SI266220200309225433,12,0,{"x": 58.400, "y": 299.933, "count": 15};{"x": 237.929, "y": 300.143, "count": 14};{"x": 150.357, "y": 386.429, "count": 14}
193,SI266220200309225433,1,0,
206,SI266220200309225433,14,0,
212,SI266220200309225433,4,0,{"x": 274.833, "y": 365.167, "count": 6};{"x": 168.000, "y": 333.000, "count": 1};{"x": 436.086, "y": 383.971, "count": 35}
183,SI266220200309225433,7,1080,{"x": 193.188, "y": 165.063, "count": 16};{"x": 6.918, "y": 148.021, "count": 291};{"x": 262.933, "y": 94.333, "count": 15};{"x": 352.583, "y": 93.917, "count": 12};{"x": 40.909, "y": 128.273, "count": 11};{"x": 439.833, "y": 148.333, "count": 12};{"x": 273.900, "y": 161.400, "count": 30};{"x": 350.143, "y": 152.571, "count": 7}
203,SI266220200309225433,11,0,
201,SI266220200309225433,9,19,{"x": 335.714, "y": 449.792, "count": 77};{"x": 255.250, "y": 462.500, "count": 12};{"x": 165.632, "y": 451.461, "count": 76};{"x": 56.500, "y": 484.000, "count": 12};{"x": 112.083, "y": 498.208, "count": 24};{"x": 335.938, "y": 498.438, "count": 16}
191,SI266220200309225433,15,0,
210,SI266220200309225433,2,0,
192,SI266220200309225433,0,0,
211,SI266220200309225433,3,1558,{"x": 403.000, "y": 152.800, "count": 5};{"x": 372.272, "y": 108.333, "count": 81};{"x": 449.913, "y": 98.609, "count": 23};{"x": 486.314, "y": 150.146, "count": 137};{"x": 283.667, "y": 135.700, "count": 30}
219,SI266220200309225433,11,0,
200,SI266220200309225433,8,0,{"x": 456.000, "y": 335.000, "count": 6}
221,SI266220200309225433,13,0,
220,SI266220200309225433,12,0,{"x": 1.000, "y": 353.500, "count": 4};{"x": 150.875, "y": 298.875, "count": 8};{"x": 58.100, "y": 368.200, "count": 10};{"x": 236.824, "y": 383.941, "count": 34}
222,SI266220200309225433,14,0,
227,SI266220200309225433,3,4348,{"x": 367.800, "y": 143.800, "count": 5};{"x": 342.233, "y": 104.567, "count": 90};{"x": 486.965, "y": 138.543, "count": 313};{"x": 360.379, "y": 163.638, "count": 58}
218,SI266220200309225433,10,85,{"x": 497.667, "y": 1.333, "count": 3};{"x": 108.125, "y": 0.750, "count": 16};{"x": 166.591, "y": 6.591, "count": 44};{"x": 337.714, "y": 0.857, "count": 7};{"x": 334.591, "y": 30.485, "count": 66}
228,SI266220200309225433,4,0,{"x": 360.154, "y": 386.154, "count": 13}
230,SI266220200309225433,6,0,{"x": 353.304, "y": 465.957, "count": 23};{"x": 1.000, "y": 232.000, "count": 3}
209,SI266220200309225433,1,0,
229,SI266220200309225433,5,0,{"x": 430.152, "y": 228.522, "count": 46}
217,SI266220200309225433,9,15,{"x": 203.250, "y": 498.000, "count": 4};{"x": 252.424, "y": 447.909, "count": 33};{"x": 58.419, "y": 480.839, "count": 31};{"x": 166.000, "y": 498.091, "count": 22};{"x": 338.000, "y": 498.375, "count": 8}
199,SI266220200309225433,7,280,{"x": 0.684, "y": 96.421, "count": 19};{"x": 38.733, "y": 107.600, "count": 45};{"x": 433.471, "y": 107.176, "count": 17};{"x": 276.000, "y": 101.500, "count": 10};{"x": 2.008, "y": 154.545, "count": 121};{"x": 350.667, "y": 182.500, "count": 6}
226,SI266220200309225433,2,0,{"x": 464.667, "y": 250.667, "count": 6}
225,SI266220200309225433,1,0,
216,SI266220200309225433,8,0,{"x": 498.000, "y": 353.000, "count": 5};{"x": 450.750, "y": 334.125, "count": 8}
208,SI266220200309225433,0,0,
235,SI266220200309225433,11,0,
234,SI266220200309225433,10,39,{"x": 497.667, "y": 1.333, "count": 3};{"x": 140.646, "y": 5.937, "count": 206};{"x": 288.688, "y": 0.953, "count": 64};{"x": 284.832, "y": 34.377, "count": 191}
242,SI266220200309225433,2,0,
224,SI266220200309225433,0,0,
237,SI266220200309225433,13,0,{"x": 178.000, "y": 498.000, "count": 4};{"x": 197.500, "y": 6.000, "count": 6}
238,SI266220200309225433,14,0,
246,SI266220200309225433,6,0,
236,SI266220200309225433,12,0,{"x": 45.000, "y": 370.500, "count": 6};{"x": 114.529, "y": 351.000, "count": 17};{"x": 156.375, "y": 386.083, "count": 24}
233,SI266220200309225433,9,70,{"x": 225.333, "y": 457.333, "count": 6};{"x": 159.564, "y": 445.345, "count": 55};{"x": 135.718, "y": 486.440, "count": 248};{"x": 80.125, "y": 470.125, "count": 8};{"x": 290.845, "y": 498.042, "count": 71}
243,SI266220200309225433,3,1359,{"x": 448.333, "y": 97.905, "count": 21};{"x": 498.411, "y": 139.670, "count": 197};{"x": 359.406, "y": 98.594, "count": 32};{"x": 315.024, "y": 137.387, "count": 124};{"x": 450.716, "y": 166.527, "count": 74}
244,SI266220200309225433,4,0,{"x": 275.889, "y": 361.444, "count": 9}
207,SI266220200309225433,15,0,
232,SI266220200309225433,8,0,{"x": 498.000, "y": 315.500, "count": 4};{"x": 159.636, "y": 306.909, "count": 11};{"x": 497.857, "y": 353.714, "count": 7}
241,SI266220200309225433,1,0,
245,SI266220200309225433,5,0,
215,SI266220200309225433,7,246,{"x": 207.750, "y": 138.875, "count": 8};{"x": 18.076, "y": 130.464, "count": 868};{"x": 415.381, "y": 154.575, "count": 299};{"x": 168.400, "y": 128.280, "count": 25};{"x": 274.955, "y": 165.227, "count": 22}
253,SI266220200309225433,13,0,{"x": 69.000, "y": 353.429, "count": 7}
252,SI266220200309225433,12,0,{"x": 150.000, "y": 352.500, "count": 2};{"x": 1.000, "y": 327.919, "count": 37};{"x": 150.333, "y": 378.083, "count": 12}
240,SI266220200309225433,0,0,
254,SI266220200309225433,14,0,{"x": 1.200, "y": 80.200, "count": 5}
251,SI266220200309225433,11,0,
223,SI266220200309225433,15,0,
250,SI266220200309225433,10,0,{"x": 116.024, "y": 1.529, "count": 85};{"x": 257.181, "y": 15.026, "count": 116};{"x": 497.571, "y": 1.571, "count": 7}
249,SI266220200309225433,9,40,{"x": 72.033, "y": 478.189, "count": 90};{"x": 317.000, "y": 474.500, "count": 6};{"x": 114.836, "y": 498.295, "count": 61};{"x": 286.895, "y": 498.018, "count": 57}
248,SI266220200309225433,8,0,{"x": 466.000, "y": 331.000, "count": 1};{"x": 497.848, "y": 328.826, "count": 46}
231,SI266220200309225433,7,1320,{"x": 394.250, "y": 118.750, "count": 4};{"x": 24.463, "y": 95.825, "count": 80};{"x": 263.714, "y": 102.429, "count": 28};{"x": 351.000, "y": 94.714, "count": 7};{"x": 236.000, "y": 102.286, "count": 7};{"x": 7.819, "y": 143.877, "count": 309};{"x": 260.333, "y": 167.889, "count": 9};{"x": 360.161, "y": 183.250, "count": 56};{"x": 39.286, "y": 183.000, "count": 7}
262,SI266220200309225433,6,0,{"x": 165.000, "y": 411.000, "count": 1};{"x": 352.444, "y": 379.333, "count": 9};{"x": 439.286, "y": 467.571, "count": 7}
257,SI266220200309225433,1,0,
259,SI266220200309225433,3,1820,{"x": 450.840, "y": 107.960, "count": 25};{"x": 497.518, "y": 138.295, "count": 166};{"x": 300.627, "y": 119.353, "count": 51};{"x": 380.853, "y": 159.647, "count": 34};{"x": 326.000, "y": 151.571, "count": 7}
260,SI266220200309225433,4,0,{"x": 440.125, "y": 387.125, "count": 8}
264,SI266220200309225433,8,0,{"x": 470.444, "y": 324.000, "count": 9}
256,SI266220200309225433,0,0,
258,SI266220200309225433,2,0,
261,SI266220200309225433,5,0,
239,SI266220200309225433,15,0,
265,SI266220200309225433,9,61,{"x": 213.067, "y": 493.733, "count": 15};{"x": 256.507, "y": 449.030, "count": 67};{"x": 58.857, "y": 480.071, "count": 28}
269,SI266220200309225433,13,0,
268,SI266220200309225433,12,0,{"x": 51.500, "y": 361.667, "count": 6}
247,SI266220200309225433,7,36,{"x": 373.500, "y": 94.000, "count": 2};{"x": 5.842, "y": 131.996, "count": 240};{"x": 196.467, "y": 125.935, "count": 107};{"x": 235.889, "y": 159.667, "count": 9};{"x": 260.000, "y": 167.286, "count": 7};{"x": 350.750, "y": 178.167, "count": 36}
270,SI266220200309225433,14,0,
272,SI266220200309225433,0,0,
