batch_id,tile_id,print_id,saturated,latency_ms,timestamp
84,4,SI266220200309225433,0,41,2025-06-26T14:19:44.927510955Z
85,5,SI266220200309225433,0,46,2025-06-26T14:19:45.082524424Z
86,6,SI266220200309225433,0,65,2025-06-26T14:19:45.203600137Z
87,7,SI266220200309225433,727,11,2025-06-26T14:19:45.383160524Z
88,8,SI266220200309225433,0,12,2025-06-26T14:19:45.457090277Z
89,9,SI266220200309225433,0,15,2025-06-26T14:19:45.517490742Z
90,10,SI266220200309225433,0,50,2025-06-26T14:19:45.607052972Z
91,11,SI266220200309225433,0,38,2025-06-26T14:19:45.799112133Z
92,12,SI266220200309225433,0,36,2025-06-26T14:19:45.984146847Z
93,13,SI266220200309225433,0,45,2025-06-26T14:19:46.125166478Z
94,14,SI266220200309225433,0,29,2025-06-26T14:19:46.205501443Z
95,15,SI266220200309225433,0,27,2025-06-26T14:19:46.309908287Z
96,0,SI266220200309225433,0,41,2025-06-26T14:19:46.434815827Z
97,1,SI266220200309225433,0,39,2025-06-26T14:19:46.568990811Z
98,2,SI266220200309225433,0,42,2025-06-26T14:19:46.686442107Z
99,3,SI266220200309225433,7571,33,2025-06-26T14:19:46.853258268Z
100,4,SI266220200309225433,0,63,2025-06-26T14:19:47.035627827Z
101,5,SI266220200309225433,0,18,2025-06-26T14:19:47.133898053Z
102,6,SI266220200309225433,0,22,2025-06-26T14:19:47.199806809Z
103,7,SI266220200309225433,3084,15,2025-06-26T14:19:47.316616132Z
104,8,SI266220200309225433,0,21,2025-06-26T14:19:47.441940815Z
105,9,SI266220200309225433,6,42,2025-06-26T14:19:47.600125508Z
106,10,SI266220200309225433,0,42,2025-06-26T14:19:47.707772113Z
107,11,SI266220200309225433,0,12,2025-06-26T14:19:47.889064959Z
108,12,SI266220200309225433,0,13,2025-06-26T14:19:47.964915361Z
109,13,SI266220200309225433,0,13,2025-06-26T14:19:48.016636856Z
110,14,SI266220200309225433,0,13,2025-06-26T14:19:48.051199538Z
111,15,SI266220200309225433,0,17,2025-06-26T14:19:48.121867373Z
112,0,SI266220200309225433,0,18,2025-06-26T14:19:48.205665494Z
113,1,SI266220200309225433,0,8,2025-06-26T14:19:48.239816514Z
114,2,SI266220200309225433,0,8,2025-06-26T14:19:48.267063329Z
115,3,SI266220200309225433,1583,11,2025-06-26T14:19:48.313951073Z
116,4,SI266220200309225433,0,21,2025-06-26T14:19:48.381767043Z
117,5,SI266220200309225433,0,40,2025-06-26T14:19:48.492269944Z
118,6,SI266220200309225433,0,39,2025-06-26T14:19:48.619156460Z
119,7,SI266220200309225433,0,35,2025-06-26T14:19:48.863033392Z
120,8,SI266220200309225433,0,39,2025-06-26T14:19:49.095653436Z
121,9,SI266220200309225433,0,43,2025-06-26T14:19:49.253044787Z
122,10,SI266220200309225433,0,14,2025-06-26T14:19:49.332637590Z
123,11,SI266220200309225433,0,8,2025-06-26T14:19:49.382272813Z
124,12,SI266220200309225433,0,8,2025-06-26T14:19:49.432277116Z
125,13,SI266220200309225433,0,8,2025-06-26T14:19:49.465016608Z
126,14,SI266220200309225433,0,11,2025-06-26T14:19:49.498829502Z
127,15,SI266220200309225433,0,43,2025-06-26T14:19:49.596301313Z
128,0,SI266220200309225433,0,45,2025-06-26T14:19:49.760736852Z
129,1,SI266220200309225433,0,15,2025-06-26T14:19:49.826352665Z
130,2,SI266220200309225433,0,50,2025-06-26T14:19:49.896378851Z
131,3,SI266220200309225433,2418,33,2025-06-26T14:19:50.054173822Z
132,4,SI266220200309225433,0,14,2025-06-26T14:19:50.159457672Z
133,5,SI266220200309225433,0,15,2025-06-26T14:19:50.215679434Z
134,6,SI266220200309225433,0,16,2025-06-26T14:19:50.252766995Z
135,7,SI266220200309225433,918,24,2025-06-26T14:19:50.412309924Z
136,8,SI266220200309225433,0,12,2025-06-26T14:19:50.534420203Z
137,9,SI266220200309225433,0,13,2025-06-26T14:19:50.585714707Z
138,10,SI266220200309225433,26,16,2025-06-26T14:19:50.645793333Z
139,11,SI266220200309225433,0,13,2025-06-26T14:19:50.719101661Z
140,12,SI266220200309225433,0,17,2025-06-26T14:19:50.810796753Z
141,13,SI266220200309225433,0,16,2025-06-26T14:19:50.855008240Z
142,14,SI266220200309225433,0,38,2025-06-26T14:19:50.941605936Z
143,15,SI266220200309225433,0,33,2025-06-26T14:19:51.100499021Z
144,0,SI266220200309225433,0,37,2025-06-26T14:19:51.285506703Z
145,1,SI266220200309225433,0,19,2025-06-26T14:19:51.374087543Z
146,2,SI266220200309225433,0,34,2025-06-26T14:19:51.454168744Z
147,3,SI266220200309225433,832,34,2025-06-26T14:19:51.628987158Z
148,4,SI266220200309225433,0,40,2025-06-26T14:19:51.793647810Z
149,5,SI266220200309225433,0,43,2025-06-26T14:19:51.910643660Z
150,6,SI266220200309225433,0,41,2025-06-26T14:19:52.035147035Z
151,7,SI266220200309225433,265,31,2025-06-26T14:19:52.283555046Z
152,8,SI266220200309225433,0,10,2025-06-26T14:19:52.364948820Z
153,9,SI266220200309225433,6,10,2025-06-26T14:19:52.408450607Z
154,10,SI266220200309225433,26,11,2025-06-26T14:19:52.444448661Z
155,11,SI266220200309225433,0,17,2025-06-26T14:19:52.510940295Z
156,12,SI266220200309225433,0,10,2025-06-26T14:19:52.568111734Z
157,13,SI266220200309225433,0,15,2025-06-26T14:19:52.607445474Z
158,14,SI266220200309225433,0,11,2025-06-26T14:19:52.645483731Z
159,15,SI266220200309225433,0,8,2025-06-26T14:19:52.702754524Z
160,0,SI266220200309225433,0,13,2025-06-26T14:19:52.748059353Z
161,1,SI266220200309225433,0,8,2025-06-26T14:19:52.773213648Z
162,2,SI266220200309225433,0,8,2025-06-26T14:19:52.803649262Z
163,3,SI266220200309225433,986,12,2025-06-26T14:19:52.842111996Z
164,4,SI266220200309225433,0,8,2025-06-26T14:19:52.873354481Z
165,5,SI266220200309225433,0,10,2025-06-26T14:19:52.903012173Z
166,6,SI266220200309225433,0,10,2025-06-26T14:19:52.941364384Z
167,7,SI266220200309225433,72,8,2025-06-26T14:19:52.996318643Z
168,8,SI266220200309225433,0,15,2025-06-26T14:19:53.046631939Z
169,9,SI266220200309225433,7,10,2025-06-26T14:19:53.078567149Z
170,10,SI266220200309225433,0,10,2025-06-26T14:19:53.118926697Z
171,11,SI266220200309225433,0,8,2025-06-26T14:19:53.160387603Z
172,12,SI266220200309225433,0,8,2025-06-26T14:19:53.208898574Z
173,13,SI266220200309225433,0,8,2025-06-26T14:19:53.236137637Z
174,14,SI266220200309225433,0,9,2025-06-26T14:19:53.269336869Z
175,15,SI266220200309225433,0,12,2025-06-26T14:19:53.327757936Z
176,0,SI266220200309225433,0,7,2025-06-26T14:19:53.379267843Z
177,1,SI266220200309225433,0,9,2025-06-26T14:19:53.412201051Z
178,2,SI266220200309225433,0,10,2025-06-26T14:19:53.433468312Z
179,3,SI266220200309225433,3055,11,2025-06-26T14:19:53.490010039Z
180,4,SI266220200309225433,0,25,2025-06-26T14:19:53.567790371Z
181,5,SI266220200309225433,0,44,2025-06-26T14:19:53.721539594Z
182,6,SI266220200309225433,0,17,2025-06-26T14:19:53.838512643Z
183,7,SI266220200309225433,1080,37,2025-06-26T14:19:54.048931532Z
184,8,SI266220200309225433,0,49,2025-06-26T14:19:54.302798333Z
185,9,SI266220200309225433,0,13,2025-06-26T14:19:54.387980877Z
186,10,SI266220200309225433,1,14,2025-06-26T14:19:54.432960293Z
187,11,SI266220200309225433,0,20,2025-06-26T14:19:54.542740327Z
188,12,SI266220200309225433,0,36,2025-06-26T14:19:54.746840327Z
189,13,SI266220200309225433,0,40,2025-06-26T14:19:54.898827195Z
190,14,SI266220200309225433,0,38,2025-06-26T14:19:55.002423777Z
191,15,SI266220200309225433,0,34,2025-06-26T14:19:55.182084175Z
192,0,SI266220200309225433,0,35,2025-06-26T14:19:55.384217655Z
193,1,SI266220200309225433,0,16,2025-06-26T14:19:55.452671274Z
194,2,SI266220200309225433,0,19,2025-06-26T14:19:55.512762872Z
195,3,SI266220200309225433,1397,18,2025-06-26T14:19:55.580446950Z
196,4,SI266220200309225433,0,45,2025-06-26T14:19:55.738622423Z
197,5,SI266220200309225433,0,49,2025-06-26T14:19:55.842822140Z
198,6,SI266220200309225433,0,41,2025-06-26T14:19:55.956082648Z
199,7,SI266220200309225433,280,8,2025-06-26T14:19:56.071226882Z
200,8,SI266220200309225433,0,9,2025-06-26T14:19:56.129244517Z
201,9,SI266220200309225433,19,11,2025-06-26T14:19:56.172610325Z
202,10,SI266220200309225433,0,17,2025-06-26T14:19:56.220885151Z
203,11,SI266220200309225433,0,25,2025-06-26T14:19:56.341780952Z
204,12,SI266220200309225433,0,35,2025-06-26T14:19:56.533021418Z
205,13,SI266220200309225433,0,61,2025-06-26T14:19:56.661533643Z
206,14,SI266220200309225433,0,36,2025-06-26T14:19:56.775671670Z
207,15,SI266220200309225433,0,15,2025-06-26T14:19:56.911516039Z
208,0,SI266220200309225433,0,8,2025-06-26T14:19:56.950424581Z
209,1,SI266220200309225433,0,9,2025-06-26T14:19:56.981803619Z
210,2,SI266220200309225433,0,9,2025-06-26T14:19:57.009189950Z
211,3,SI266220200309225433,1558,7,2025-06-26T14:19:57.049259266Z
212,4,SI266220200309225433,0,8,2025-06-26T14:19:57.085271411Z
213,5,SI266220200309225433,0,16,2025-06-26T14:19:57.116548510Z
214,6,SI266220200309225433,0,14,2025-06-26T14:19:57.150903843Z
215,7,SI266220200309225433,246,8,2025-06-26T14:19:57.209475333Z
216,8,SI266220200309225433,0,9,2025-06-26T14:19:57.259608748Z
217,9,SI266220200309225433,15,14,2025-06-26T14:19:57.315653228Z
218,10,SI266220200309225433,85,10,2025-06-26T14:19:57.350909101Z
219,11,SI266220200309225433,0,14,2025-06-26T14:19:57.414740491Z
220,12,SI266220200309225433,0,11,2025-06-26T14:19:57.482577326Z
221,13,SI266220200309225433,0,8,2025-06-26T14:19:57.522016705Z
222,14,SI266220200309225433,0,9,2025-06-26T14:19:57.554417744Z
223,15,SI266220200309225433,0,11,2025-06-26T14:19:57.610817205Z
224,0,SI266220200309225433,0,12,2025-06-26T14:19:57.664525180Z
225,1,SI266220200309225433,0,13,2025-06-26T14:19:57.708041460Z
226,2,SI266220200309225433,0,16,2025-06-26T14:19:57.750787243Z
227,3,SI266220200309225433,4348,36,2025-06-26T14:19:57.891391884Z
228,4,SI266220200309225433,0,17,2025-06-26T14:19:58.007083817Z
229,5,SI266220200309225433,0,20,2025-06-26T14:19:58.059434443Z
230,6,SI266220200309225433,0,45,2025-06-26T14:19:58.221722886Z
231,7,SI266220200309225433,1320,8,2025-06-26T14:19:58.354139121Z
232,8,SI266220200309225433,0,13,2025-06-26T14:19:58.413923999Z
233,9,SI266220200309225433,70,9,2025-06-26T14:19:58.455109796Z
234,10,SI266220200309225433,39,12,2025-06-26T14:19:58.495822864Z
235,11,SI266220200309225433,0,12,2025-06-26T14:19:58.582777336Z
236,12,SI266220200309225433,0,21,2025-06-26T14:19:58.683923141Z
237,13,SI266220200309225433,0,40,2025-06-26T14:19:58.802273874Z
238,14,SI266220200309225433,0,42,2025-06-26T14:19:58.916276686Z
239,15,SI266220200309225433,0,34,2025-06-26T14:19:59.096500873Z
240,0,SI266220200309225433,0,43,2025-06-26T14:19:59.266663122Z
241,1,SI266220200309225433,0,38,2025-06-26T14:19:59.375225423Z
242,2,SI266220200309225433,0,38,2025-06-26T14:19:59.516161567Z
243,3,SI266220200309225433,1359,37,2025-06-26T14:19:59.664434192Z
244,4,SI266220200309225433,0,49,2025-06-26T14:19:59.830713991Z
245,5,SI266220200309225433,0,45,2025-06-26T14:19:59.936744876Z
246,6,SI266220200309225433,0,33,2025-06-26T14:20:00.069109245Z
247,7,SI266220200309225433,36,7,2025-06-26T14:20:00.152068820Z
248,8,SI266220200309225433,0,8,2025-06-26T14:20:00.193118502Z
249,9,SI266220200309225433,40,9,2025-06-26T14:20:00.230505352Z
250,10,SI266220200309225433,0,10,2025-06-26T14:20:00.266090713Z
251,11,SI266220200309225433,0,8,2025-06-26T14:20:00.344329827Z
252,12,SI266220200309225433,0,8,2025-06-26T14:20:00.382160064Z
253,13,SI266220200309225433,0,8,2025-06-26T14:20:00.414167054Z
254,14,SI266220200309225433,0,8,2025-06-26T14:20:00.445395379Z
255,15,SI266220200309225433,0,8,2025-06-26T14:20:00.491496247Z
256,0,SI266220200309225433,0,8,2025-06-26T14:20:00.541348472Z
257,1,SI266220200309225433,0,9,2025-06-26T14:20:00.575703384Z
258,2,SI266220200309225433,0,8,2025-06-26T14:20:00.615294272Z
259,3,SI266220200309225433,1820,8,2025-06-26T14:20:00.652656172Z
260,4,SI266220200309225433,0,8,2025-06-26T14:20:00.691514894Z
261,5,SI266220200309225433,0,9,2025-06-26T14:20:00.725663487Z
262,6,SI266220200309225433,0,10,2025-06-26T14:20:00.765572102Z
263,7,SI266220200309225433,421,9,2025-06-26T14:20:00.824875175Z
264,8,SI266220200309225433,0,10,2025-06-26T14:20:00.868711951Z
265,9,SI266220200309225433,61,10,2025-06-26T14:20:00.911276962Z
266,10,SI266220200309225433,0,10,2025-06-26T14:20:00.949400842Z
267,11,SI266220200309225433,0,10,2025-06-26T14:20:01.005978434Z
268,12,SI266220200309225433,0,8,2025-06-26T14:20:01.055953438Z
269,13,SI266220200309225433,0,8,2025-06-26T14:20:01.088385676Z
270,14,SI266220200309225433,0,9,2025-06-26T14:20:01.120151639Z
271,15,SI266220200309225433,0,8,2025-06-26T14:20:01.158480406Z
272,0,SI266220200309225433,0,8,2025-06-26T14:20:01.200005789Z
273,1,SI266220200309225433,0,8,2025-06-26T14:20:01.229369235Z
274,2,SI266220200309225433,0,8,2025-06-26T14:20:01.260155649Z
275,3,SI266220200309225433,1469,8,2025-06-26T14:20:01.300660261Z
276,4,SI266220200309225433,0,9,2025-06-26T14:20:01.340014794Z
277,5,SI266220200309225433,0,11,2025-06-26T14:20:01.359665869Z
278,6,SI266220200309225433,0,11,2025-06-26T14:20:01.399858437Z
279,7,SI266220200309225433,586,8,2025-06-26T14:20:01.458563945Z
280,8,SI266220200309225433,0,10,2025-06-26T14:20:01.511778608Z
281,9,SI266220200309225433,95,9,2025-06-26T14:20:01.552345936Z
282,10,SI266220200309225433,4,9,2025-06-26T14:20:01.587072358Z
283,11,SI266220200309225433,0,9,2025-06-26T14:20:01.641914805Z
284,12,SI266220200309225433,0,7,2025-06-26T14:20:01.681106135Z
285,13,SI266220200309225433,0,8,2025-06-26T14:20:01.720148380Z
286,14,SI266220200309225433,0,9,2025-06-26T14:20:01.746442936Z
287,15,SI266220200309225433,0,8,2025-06-26T14:20:01.794199546Z
288,0,SI266220200309225433,0,7,2025-06-26T14:20:01.837107183Z
289,1,SI266220200309225433,0,9,2025-06-26T14:20:01.865537325Z
290,2,SI266220200309225433,0,8,2025-06-26T14:20:01.893404741Z
291,3,SI266220200309225433,1233,7,2025-06-26T14:20:01.933521709Z
292,4,SI266220200309225433,0,8,2025-06-26T14:20:01.969044582Z
293,5,SI266220200309225433,0,10,2025-06-26T14:20:02.006221309Z
294,6,SI266220200309225433,0,10,2025-06-26T14:20:02.043668314Z
295,7,SI266220200309225433,189,8,2025-06-26T14:20:02.102550370Z
296,8,SI266220200309225433,0,9,2025-06-26T14:20:02.166353704Z
297,9,SI266220200309225433,21,15,2025-06-26T14:20:02.234123514Z
298,10,SI266220200309225433,13,15,2025-06-26T14:20:02.276575937Z
299,11,SI266220200309225433,0,8,2025-06-26T14:20:02.338306742Z
300,12,SI266220200309225433,0,7,2025-06-26T14:20:02.387049883Z
301,13,SI266220200309225433,0,12,2025-06-26T14:20:02.422581797Z
302,14,SI266220200309225433,0,12,2025-06-26T14:20:02.454571559Z
303,15,SI266220200309225433,0,20,2025-06-26T14:20:02.544723533Z
304,0,SI266220200309225433,0,31,2025-06-26T14:20:02.714255094Z
305,1,SI266220200309225433,0,37,2025-06-26T14:20:02.808623790Z
306,2,SI266220200309225433,0,39,2025-06-26T14:20:02.903305717Z
307,3,SI266220200309225433,5077,34,2025-06-26T14:20:03.079347958Z
308,4,SI266220200309225433,18,12,2025-06-26T14:20:03.169532494Z
309,5,SI266220200309225433,16,14,2025-06-26T14:20:03.213897877Z
310,6,SI266220200309225433,0,17,2025-06-26T14:20:03.270479534Z
311,7,SI266220200309225433,1444,31,2025-06-26T14:20:03.512035784Z
312,8,SI266220200309225433,0,52,2025-06-26T14:20:03.739687497Z
313,9,SI266220200309225433,0,9,2025-06-26T14:20:03.842438962Z
314,10,SI266220200309225433,85,10,2025-06-26T14:20:03.881512723Z
315,11,SI266220200309225433,0,8,2025-06-26T14:20:03.953239132Z
316,12,SI266220200309225433,0,17,2025-06-26T14:20:04.004034780Z
317,13,SI266220200309225433,0,42,2025-06-26T14:20:04.110857529Z
318,14,SI266220200309225433,0,40,2025-06-26T14:20:04.224135415Z
319,15,SI266220200309225433,0,25,2025-06-26T14:20:04.382551208Z
320,0,SI266220200309225433,0,37,2025-06-26T14:20:04.552853652Z
321,1,SI266220200309225433,0,27,2025-06-26T14:20:04.628933249Z
322,2,SI266220200309225433,0,16,2025-06-26T14:20:04.672546087Z
323,3,SI266220200309225433,2336,18,2025-06-26T14:20:04.755642005Z
324,4,SI266220200309225433,0,40,2025-06-26T14:20:04.898369235Z
325,5,SI266220200309225433,0,42,2025-06-26T14:20:04.995001545Z
326,6,SI266220200309225433,0,45,2025-06-26T14:20:05.148256080Z
327,7,SI266220200309225433,368,37,2025-06-26T14:20:05.409917529Z
328,8,SI266220200309225433,0,20,2025-06-26T14:20:05.620040808Z
329,9,SI266220200309225433,56,26,2025-06-26T14:20:05.696954206Z
330,10,SI266220200309225433,67,42,2025-06-26T14:20:05.832337855Z
331,11,SI266220200309225433,0,10,2025-06-26T14:20:05.984209832Z
332,12,SI266220200309225433,0,8,2025-06-26T14:20:06.027025911Z
333,13,SI266220200309225433,0,8,2025-06-26T14:20:06.050103615Z
334,14,SI266220200309225433,0,14,2025-06-26T14:20:06.082582908Z
335,15,SI266220200309225433,0,10,2025-06-26T14:20:06.141595530Z
336,0,SI266220200309225433,0,14,2025-06-26T14:20:06.216699078Z
337,1,SI266220200309225433,0,20,2025-06-26T14:20:06.264386881Z
338,2,SI266220200309225433,0,44,2025-06-26T14:20:06.354235534Z
339,3,SI266220200309225433,2322,36,2025-06-26T14:20:06.529903369Z
340,4,SI266220200309225433,0,39,2025-06-26T14:20:06.649999984Z
341,5,SI266220200309225433,0,46,2025-06-26T14:20:06.784080008Z
342,6,SI266220200309225433,0,45,2025-06-26T14:20:06.937602533Z
343,7,SI266220200309225433,352,11,2025-06-26T14:20:07.082281581Z
344,8,SI266220200309225433,0,12,2025-06-26T14:20:07.157067630Z
345,9,SI266220200309225433,109,18,2025-06-26T14:20:07.219381065Z
346,10,SI266220200309225433,0,22,2025-06-26T14:20:07.276035818Z
347,11,SI266220200309225433,0,41,2025-06-26T14:20:07.495885949Z
348,12,SI266220200309225433,0,49,2025-06-26T14:20:07.701091988Z
349,13,SI266220200309225433,0,50,2025-06-26T14:20:07.830763798Z
350,14,SI266220200309225433,0,40,2025-06-26T14:20:07.940448790Z
351,15,SI266220200309225433,0,52,2025-06-26T14:20:08.134013981Z
352,0,SI266220200309225433,0,41,2025-06-26T14:20:08.306297540Z
353,1,SI266220200309225433,0,24,2025-06-26T14:20:08.437447693Z
354,2,SI266220200309225433,0,9,2025-06-26T14:20:08.486324280Z
355,3,SI266220200309225433,8428,8,2025-06-26T14:20:08.533673700Z
356,4,SI266220200309225433,0,8,2025-06-26T14:20:08.576121239Z
357,5,SI266220200309225433,1,11,2025-06-26T14:20:08.609274585Z
358,6,SI266220200309225433,0,10,2025-06-26T14:20:08.645419629Z
359,7,SI266220200309225433,3387,8,2025-06-26T14:20:08.693419158Z
360,8,SI266220200309225433,0,10,2025-06-26T14:20:08.758061429Z
361,9,SI266220200309225433,78,11,2025-06-26T14:20:08.794279767Z
362,10,SI266220200309225433,0,13,2025-06-26T14:20:08.840339463Z
363,11,SI266220200309225433,0,38,2025-06-26T14:20:08.999100921Z
364,12,SI266220200309225433,0,39,2025-06-26T14:20:09.227190270Z
365,13,SI266220200309225433,0,46,2025-06-26T14:20:09.377208351Z
366,14,SI266220200309225433,0,39,2025-06-26T14:20:09.524112212Z
367,15,SI266220200309225433,0,11,2025-06-26T14:20:09.658964447Z
368,0,SI266220200309225433,0,8,2025-06-26T14:20:09.705591022Z
369,1,SI266220200309225433,0,9,2025-06-26T14:20:09.735552529Z
370,2,SI266220200309225433,0,12,2025-06-26T14:20:09.768544901Z
371,3,SI266220200309225433,2389,20,2025-06-26T14:20:09.855600550Z
372,4,SI266220200309225433,0,40,2025-06-26T14:20:10.012782831Z
373,5,SI266220200309225433,0,44,2025-06-26T14:20:10.114732296Z
374,6,SI266220200309225433,0,61,2025-06-26T14:20:10.256687397Z
375,7,SI266220200309225433,360,38,2025-06-26T14:20:10.474519687Z
376,8,SI266220200309225433,0,45,2025-06-26T14:20:10.702630010Z
377,9,SI266220200309225433,51,13,2025-06-26T14:20:10.786821493Z
378,10,SI266220200309225433,0,12,2025-06-26T14:20:10.837058343Z
379,11,SI266220200309225433,0,12,2025-06-26T14:20:10.894464784Z
380,12,SI266220200309225433,0,11,2025-06-26T14:20:10.958455826Z
381,13,SI266220200309225433,0,14,2025-06-26T14:20:11.007692421Z
382,14,SI266220200309225433,0,28,2025-06-26T14:20:11.074674853Z
383,15,SI266220200309225433,0,33,2025-06-26T14:20:11.258261982Z
384,0,SI266220200309225433,0,32,2025-06-26T14:20:11.459808962Z
385,1,SI266220200309225433,0,16,2025-06-26T14:20:11.533949837Z
