batch_id,tile_id,print_id,saturated,latency_ms,timestamp
30	14	SI266220200309225433	0	7015	2025-06-30T15:44:42.224695989Z
32	0	SI266220200309225433	0	7038	2025-06-30T15:44:42.229688537Z
33	1	SI266220200309225433	0	7004	2025-06-30T15:44:42.231604994Z
34	2	SI266220200309225433	0	7093	2025-06-30T15:44:42.233720153Z
35	3	SI266220200309225433	1253	7085	2025-06-30T15:44:42.238256103Z
36	4	SI266220200309225433	0	7166	2025-06-30T15:44:42.240500812Z
38	6	SI266220200309225433	0	7262	2025-06-30T15:44:42.249689665Z
37	5	SI266220200309225433	0	7166	2025-06-30T15:44:42.245222056Z
39	7	SI266220200309225433	113	7317	2025-06-30T15:44:42.252764689Z
40	8	SI266220200309225433	0	7310	2025-06-30T15:44:42.254808876Z
41	9	SI266220200309225433	0	7369	2025-06-30T15:44:42.257453592Z
42	10	SI266220200309225433	0	7391	2025-06-30T15:44:42.260206663Z
43	11	SI266220200309225433	0	7451	2025-06-30T15:44:42.263634826Z
44	12	SI266220200309225433	0	7463	2025-06-30T15:44:42.266413069Z
45	13	SI266220200309225433	0	7490	2025-06-30T15:44:42.268601394Z
46	14	SI266220200309225433	0	7522	2025-06-30T15:44:42.271103295Z
47	15	SI266220200309225433	0	7558	2025-06-30T15:44:42.273374524Z
48	0	SI266220200309225433	0	7575	2025-06-30T15:44:42.275543651Z
49	1	SI266220200309225433	0	7579	2025-06-30T15:44:42.278113130Z
51	3	SI266220200309225433	6667	7613	2025-06-30T15:44:42.283708411Z
50	2	SI266220200309225433	77	7600	2025-06-30T15:44:42.280874704Z
53	5	SI266220200309225433	129	7641	2025-06-30T15:44:42.290183113Z
52	4	SI266220200309225433	0	7700	2025-06-30T15:44:42.287019408Z
55	7	SI266220200309225433	2895	7701	2025-06-30T15:44:42.297736195Z
54	6	SI266220200309225433	0	7729	2025-06-30T15:44:42.293778541Z
57	9	SI266220200309225433	358	7759	2025-06-30T15:44:42.304964436Z
56	8	SI266220200309225433	0	7815	2025-06-30T15:44:42.301410756Z
59	11	SI266220200309225433	0	7839	2025-06-30T15:44:42.312036819Z
58	10	SI266220200309225433	4	7865	2025-06-30T15:44:42.309179907Z
61	13	SI266220200309225433	0	7891	2025-06-30T15:44:42.317652420Z
60	12	SI266220200309225433	0	7936	2025-06-30T15:44:42.314356688Z
63	15	SI266220200309225433	0	7970	2025-06-30T15:44:42.323003801Z
62	14	SI266220200309225433	0	7984	2025-06-30T15:44:42.320524291Z
64	0	SI266220200309225433	0	8023	2025-06-30T15:44:42.325035679Z
65	1	SI266220200309225433	0	8005	2025-06-30T15:44:42.327354020Z
67	3	SI266220200309225433	268	8047	2025-06-30T15:44:42.331926436Z
66	2	SI266220200309225433	0	8048	2025-06-30T15:44:42.329669828Z
68	4	SI266220200309225433	0	8083	2025-06-30T15:44:42.334667116Z
69	5	SI266220200309225433	0	8066	2025-06-30T15:44:42.338285152Z
71	7	SI266220200309225433	91	8117	2025-06-30T15:44:42.344592889Z
70	6	SI266220200309225433	0	8116	2025-06-30T15:44:42.341472198Z
72	8	SI266220200309225433	0	8160	2025-06-30T15:44:42.346972583Z
73	9	SI266220200309225433	0	8146	2025-06-30T15:44:42.349613870Z
75	11	SI266220200309225433	0	8184	2025-06-30T15:44:42.356384454Z
74	10	SI266220200309225433	0	8191	2025-06-30T15:44:42.353150709Z
77	13	SI266220200309225433	0	8216	2025-06-30T15:44:42.361352377Z
76	12	SI266220200309225433	0	8234	2025-06-30T15:44:42.358588154Z
79	15	SI266220200309225433	0	8252	2025-06-30T15:44:42.367066694Z
78	14	SI266220200309225433	0	8257	2025-06-30T15:44:42.365009034Z
81	1	SI266220200309225433	0	8275	2025-06-30T15:44:42.370045686Z
80	0	SI266220200309225433	0	8299	2025-06-30T15:44:42.368543771Z
83	3	SI266220200309225433	396	8309	2025-06-30T15:44:42.373812250Z
82	2	SI266220200309225433	0	8323	2025-06-30T15:44:42.371980320Z
84	4	SI266220200309225433	0	8358	2025-06-30T15:44:42.375779841Z
85	5	SI266220200309225433	0	8339	2025-06-30T15:44:42.378099299Z
87	7	SI266220200309225433	727	8392	2025-06-30T15:44:42.383137410Z
86	6	SI266220200309225433	0	8392	2025-06-30T15:44:42.380989612Z
88	8	SI266220200309225433	0	8439	2025-06-30T15:44:42.385241102Z
89	9	SI266220200309225433	0	8428	2025-06-30T15:44:42.387881026Z
91	11	SI266220200309225433	0	8471	2025-06-30T15:44:42.393421409Z
90	10	SI266220200309225433	0	8470	2025-06-30T15:44:42.390653250Z
92	12	SI266220200309225433	0	8515	2025-06-30T15:44:42.395584002Z
93	13	SI266220200309225433	0	8503	2025-06-30T15:44:42.397660871Z
95	15	SI266220200309225433	0	8541	2025-06-30T15:44:42.402371563Z
94	14	SI266220200309225433	0	8538	2025-06-30T15:44:42.399982763Z
96	0	SI266220200309225433	0	8577	2025-06-30T15:44:42.404401914Z
97	1	SI266220200309225433	0	8567	2025-06-30T15:44:42.406494075Z
99	3	SI266220200309225433	7571	8600	2025-06-30T15:44:42.411772370Z
98	2	SI266220200309225433	0	8598	2025-06-30T15:44:42.409286310Z
100	4	SI266220200309225433	0	8633	2025-06-30T15:44:42.413191884Z
101	5	SI266220200309225433	0	8631	2025-06-30T15:44:42.415199375Z
103	7	SI266220200309225433	3084	8676	2025-06-30T15:44:42.422714765Z
102	6	SI266220200309225433	0	8663	2025-06-30T15:44:42.418529979Z
104	8	SI266220200309225433	0	8707	2025-06-30T15:44:42.425007889Z
105	9	SI266220200309225433	6	8705	2025-06-30T15:44:42.428074357Z
107	11	SI266220200309225433	0	8747	2025-06-30T15:44:42.434300536Z
106	10	SI266220200309225433	0	8734	2025-06-30T15:44:42.431262372Z
108	12	SI266220200309225433	0	8778	2025-06-30T15:44:42.436846325Z
109	13	SI266220200309225433	0	8774	2025-06-30T15:44:42.438966926Z
110	14	SI266220200309225433	0	8799	2025-06-30T15:44:42.441199917Z
111	15	SI266220200309225433	0	8811	2025-06-30T15:44:42.445652304Z
112	0	SI266220200309225433	0	8837	2025-06-30T15:44:42.448718718Z
113	1	SI266220200309225433	0	8834	2025-06-30T15:44:42.450936546Z
115	3	SI266220200309225433	1583	8864	2025-06-30T15:44:42.455898951Z
114	2	SI266220200309225433	0	8857	2025-06-30T15:44:42.453331Z
116	4	SI266220200309225433	0	8886	2025-06-30T15:44:42.459469406Z
117	5	SI266220200309225433	0	8886	2025-06-30T15:44:42.463067711Z
118	6	SI266220200309225433	0	8913	2025-06-30T15:44:42.466697924Z
119	7	SI266220200309225433	0	8927	2025-06-30T15:44:42.469723192Z
120	8	SI266220200309225433	0	8951	2025-06-30T15:44:42.474215705Z
121	9	SI266220200309225433	0	8954	2025-06-30T15:44:42.478433182Z
122	10	SI266220200309225433	0	8975	2025-06-30T15:44:42.482873227Z
123	11	SI266220200309225433	0	8993	2025-06-30T15:44:42.487875131Z
124	12	SI266220200309225433	0	9016	2025-06-30T15:44:42.490827419Z
125	13	SI266220200309225433	0	9016	2025-06-30T15:44:42.494914677Z
126	14	SI266220200309225433	0	9035	2025-06-30T15:44:42.498476420Z
127	15	SI266220200309225433	0	9052	2025-06-30T15:44:42.501241503Z
128	0	SI266220200309225433	0	9064	2025-06-30T15:44:42.504968167Z
129	1	SI266220200309225433	0	9070	2025-06-30T15:44:42.509203387Z
130	2	SI266220200309225433	0	9085	2025-06-30T15:44:42.512152116Z
131	3	SI266220200309225433	2418	9102	2025-06-30T15:44:42.514877870Z
132	4	SI266220200309225433	0	9116	2025-06-30T15:44:42.516917006Z
134	6	SI266220200309225433	0	9142	2025-06-30T15:44:42.525425878Z
136	8	SI266220200309225433	0	9184	2025-06-30T15:44:42.531605955Z
133	5	SI266220200309225433	0	9125	2025-06-30T15:44:42.521295825Z
138	10	SI266220200309225433	26	9217	2025-06-30T15:44:42.539892513Z
135	7	SI266220200309225433	918	9244	2025-06-30T15:44:42.528533006Z
140	12	SI266220200309225433	0	9256	2025-06-30T15:44:42.545562791Z
137	9	SI266220200309225433	0	9270	2025-06-30T15:44:42.536073928Z
142	14	SI266220200309225433	0	9278	2025-06-30T15:44:42.551924377Z
139	11	SI266220200309225433	0	9308	2025-06-30T15:44:42.543233246Z
144	0	SI266220200309225433	0	9317	2025-06-30T15:44:42.556488798Z
141	13	SI266220200309225433	0	9338	2025-06-30T15:44:42.547946489Z
146	2	SI266220200309225433	0	9337	2025-06-30T15:44:42.562994191Z
143	15	SI266220200309225433	0	9368	2025-06-30T15:44:42.554274334Z
148	4	SI266220200309225433	0	9369	2025-06-30T15:44:42.567674628Z
145	1	SI266220200309225433	0	9389	2025-06-30T15:44:42.559332004Z
147	3	SI266220200309225433	832	9417	2025-06-30T15:44:42.565617190Z
150	6	SI266220200309225433	0	9400	2025-06-30T15:44:42.574668397Z
152	8	SI266220200309225433	0	9442	2025-06-30T15:44:42.582269017Z
149	5	SI266220200309225433	0	9440	2025-06-30T15:44:42.570397048Z
151	7	SI266220200309225433	265	9480	2025-06-30T15:44:42.579018020Z
154	10	SI266220200309225433	26	9472	2025-06-30T15:44:42.589268704Z
156	12	SI266220200309225433	0	9509	2025-06-30T15:44:42.595411754Z
153	9	SI266220200309225433	6	9512	2025-06-30T15:44:42.586765457Z
158	14	SI266220200309225433	0	9531	2025-06-30T15:44:42.600803155Z
155	11	SI266220200309225433	0	9553	2025-06-30T15:44:42.592512257Z
160	0	SI266220200309225433	0	9566	2025-06-30T15:44:42.604916350Z
157	13	SI266220200309225433	0	9579	2025-06-30T15:44:42.598010571Z
162	2	SI266220200309225433	0	9585	2025-06-30T15:44:42.608971098Z
159	15	SI266220200309225433	0	9614	2025-06-30T15:44:42.602710835Z
164	4	SI266220200309225433	0	9615	2025-06-30T15:44:42.612495865Z
161	1	SI266220200309225433	0	9636	2025-06-30T15:44:42.606946244Z
163	3	SI266220200309225433	986	9669	2025-06-30T15:44:42.610586225Z
166	6	SI266220200309225433	0	9646	2025-06-30T15:44:42.616956935Z
168	8	SI266220200309225433	0	9702	2025-06-30T15:44:42.622300785Z
165	5	SI266220200309225433	0	9705	2025-06-30T15:44:42.614316169Z
170	10	SI266220200309225433	0	9729	2025-06-30T15:44:42.628059640Z
167	7	SI266220200309225433	72	9750	2025-06-30T15:44:42.619658635Z
172	12	SI266220200309225433	0	9770	2025-06-30T15:44:42.631770530Z
169	9	SI266220200309225433	7	9782	2025-06-30T15:44:42.625021216Z
174	14	SI266220200309225433	0	9793	2025-06-30T15:44:42.635291454Z
171	11	SI266220200309225433	0	9824	2025-06-30T15:44:42.630234608Z
176	0	SI266220200309225433	0	9829	2025-06-30T15:44:42.638875287Z
178	2	SI266220200309225433	0	9850	2025-06-30T15:44:42.642557054Z
173	13	SI266220200309225433	0	9856	2025-06-30T15:44:42.633436090Z
180	4	SI266220200309225433	0	9883	2025-06-30T15:44:42.647758613Z
175	15	SI266220200309225433	0	9897	2025-06-30T15:44:42.637328661Z
177	1	SI266220200309225433	0	9926	2025-06-30T15:44:42.640201161Z
182	6	SI266220200309225433	0	9914	2025-06-30T15:44:42.654927381Z
179	3	SI266220200309225433	3055	9962	2025-06-30T15:44:42.645987878Z
184	8	SI266220200309225433	0	9961	2025-06-30T15:44:42.660035408Z
181	5	SI266220200309225433	0	9993	2025-06-30T15:44:42.651638041Z
186	10	SI266220200309225433	1	9990	2025-06-30T15:44:42.665278212Z
188	12	SI266220200309225433	0	10029	2025-06-30T15:44:42.669740748Z
183	7	SI266220200309225433	1080	10038	2025-06-30T15:44:42.657777295Z
190	14	SI266220200309225433	0	10051	2025-06-30T15:44:42.673224945Z
185	9	SI266220200309225433	0	10073	2025-06-30T15:44:42.662407950Z
192	0	SI266220200309225433	0	10094	2025-06-30T15:44:42.676466418Z
187	11	SI266220200309225433	0	10115	2025-06-30T15:44:42.668063655Z
194	2	SI266220200309225433	0	10117	2025-06-30T15:44:42.679562592Z
196	4	SI266220200309225433	0	10146	2025-06-30T15:44:42.682995628Z
189	13	SI266220200309225433	0	10148	2025-06-30T15:44:42.671299542Z
191	15	SI266220200309225433	0	10190	2025-06-30T15:44:42.675136685Z
198	6	SI266220200309225433	0	10178	2025-06-30T15:44:42.686705686Z
193	1	SI266220200309225433	0	10216	2025-06-30T15:44:42.677966463Z
200	8	SI266220200309225433	0	10219	2025-06-30T15:44:42.691380750Z
195	3	SI266220200309225433	1397	10249	2025-06-30T15:44:42.681604799Z
202	10	SI266220200309225433	0	10248	2025-06-30T15:44:42.696831300Z
197	5	SI266220200309225433	0	10279	2025-06-30T15:44:42.684763906Z
204	12	SI266220200309225433	0	10286	2025-06-30T15:44:42.700823778Z
199	7	SI266220200309225433	280	10324	2025-06-30T15:44:42.688735332Z
206	14	SI266220200309225433	0	10309	2025-06-30T15:44:42.704909897Z
208	0	SI266220200309225433	0	10343	2025-06-30T15:44:42.709077326Z
201	9	SI266220200309225433	19	10357	2025-06-30T15:44:42.693942216Z
203	11	SI266220200309225433	0	10398	2025-06-30T15:44:42.699071681Z
210	2	SI266220200309225433	0	10365	2025-06-30T15:44:42.713358899Z
205	13	SI266220200309225433	0	10429	2025-06-30T15:44:42.702343153Z
207	15	SI266220200309225433	0	10464	2025-06-30T15:44:42.707720790Z
212	4	SI266220200309225433	0	10449	2025-06-30T15:44:42.718111239Z
209	1	SI266220200309225433	0	10490	2025-06-30T15:44:42.710884757Z
211	3	SI266220200309225433	1558	10522	2025-06-30T15:44:42.716086343Z
214	6	SI266220200309225433	0	10494	2025-06-30T15:44:42.723383259Z
216	8	SI266220200309225433	0	10538	2025-06-30T15:44:42.728529597Z
213	5	SI266220200309225433	0	10550	2025-06-30T15:44:42.720486210Z
215	7	SI266220200309225433	246	10597	2025-06-30T15:44:42.725609689Z
218	10	SI266220200309225433	85	10582	2025-06-30T15:44:42.732320354Z
220	12	SI266220200309225433	0	10628	2025-06-30T15:44:42.735824664Z
217	9	SI266220200309225433	15	10631	2025-06-30T15:44:42.730264922Z
222	14	SI266220200309225433	0	10654	2025-06-30T15:44:42.738847292Z
219	11	SI266220200309225433	0	10671	2025-06-30T15:44:42.734128344Z
224	0	SI266220200309225433	0	10696	2025-06-30T15:44:42.741549059Z
221	13	SI266220200309225433	0	10699	2025-06-30T15:44:42.737287917Z
223	15	SI266220200309225433	0	10734	2025-06-30T15:44:42.740247477Z
226	2	SI266220200309225433	0	10721	2025-06-30T15:44:42.744285267Z
228	4	SI266220200309225433	0	10754	2025-06-30T15:44:42.748447598Z
225	1	SI266220200309225433	0	10758	2025-06-30T15:44:42.742867552Z
227	3	SI266220200309225433	4348	10790	2025-06-30T15:44:42.745824044Z
230	6	SI266220200309225433	0	10789	2025-06-30T15:44:42.752225654Z
229	5	SI266220200309225433	0	10815	2025-06-30T15:44:42.750209584Z
232	8	SI266220200309225433	0	10838	2025-06-30T15:44:42.755916354Z
231	7	SI266220200309225433	1320	10860	2025-06-30T15:44:42.754126614Z
234	10	SI266220200309225433	39	10872	2025-06-30T15:44:42.759719812Z
233	9	SI266220200309225433	70	10892	2025-06-30T15:44:42.757711001Z
236	12	SI266220200309225433	0	10915	2025-06-30T15:44:42.762862425Z
235	11	SI266220200309225433	0	10934	2025-06-30T15:44:42.761477498Z
238	14	SI266220200309225433	0	10944	2025-06-30T15:44:42.766431561Z
237	13	SI266220200309225433	0	10961	2025-06-30T15:44:42.764442122Z
240	0	SI266220200309225433	0	10982	2025-06-30T15:44:42.769222103Z
239	15	SI266220200309225433	0	10997	2025-06-30T15:44:42.767888183Z
242	2	SI266220200309225433	0	11006	2025-06-30T15:44:42.772020128Z
241	1	SI266220200309225433	0	11019	2025-06-30T15:44:42.770581553Z
244	4	SI266220200309225433	0	11040	2025-06-30T15:44:42.774630114Z
243	3	SI266220200309225433	1359	11050	2025-06-30T15:44:42.773308514Z
245	5	SI266220200309225433	0	11076	2025-06-30T15:44:42.776197581Z
246	6	SI266220200309225433	0	11075	2025-06-30T15:44:42.778323740Z
247	7	SI266220200309225433	36	11118	2025-06-30T15:44:42.780020150Z
248	8	SI266220200309225433	0	11121	2025-06-30T15:44:42.781806272Z
249	9	SI266220200309225433	40	11151	2025-06-30T15:44:42.783515093Z
250	10	SI266220200309225433	0	11156	2025-06-30T15:44:42.785457465Z
251	11	SI266220200309225433	0	11190	2025-06-30T15:44:42.787332411Z
252	12	SI266220200309225433	0	11199	2025-06-30T15:44:42.788820905Z
253	13	SI266220200309225433	0	11222	2025-06-30T15:44:42.791195835Z
254	14	SI266220200309225433	0	11227	2025-06-30T15:44:42.793486232Z
255	15	SI266220200309225433	0	11256	2025-06-30T15:44:42.795651083Z
256	0	SI266220200309225433	0	11267	2025-06-30T15:44:42.797453968Z
257	1	SI266220200309225433	0	11279	2025-06-30T15:44:42.799148399Z
258	2	SI266220200309225433	0	11291	2025-06-30T15:44:42.801172356Z
259	3	SI266220200309225433	1820	11310	2025-06-30T15:44:42.803223104Z
260	4	SI266220200309225433	0	11324	2025-06-30T15:44:42.804882423Z
261	5	SI266220200309225433	0	11336	2025-06-30T15:44:42.806923614Z
262	6	SI266220200309225433	0	11357	2025-06-30T15:44:42.809539897Z
263	7	SI266220200309225433	421	11377	2025-06-30T15:44:42.812048666Z
264	8	SI266220200309225433	0	11401	2025-06-30T15:44:42.814035461Z
265	9	SI266220200309225433	61	11408	2025-06-30T15:44:42.816208440Z
266	10	SI266220200309225433	0	11433	2025-06-30T15:44:42.818334150Z
267	11	SI266220200309225433	0	11447	2025-06-30T15:44:42.820393185Z
268	12	SI266220200309225433	0	11479	2025-06-30T15:44:42.821974976Z
269	13	SI266220200309225433	0	11480	2025-06-30T15:44:42.823834555Z
271	15	SI266220200309225433	0	11515	2025-06-30T15:44:42.826968571Z
270	14	SI266220200309225433	0	11506	2025-06-30T15:44:42.825445892Z
272	0	SI266220200309225433	0	11543	2025-06-30T15:44:42.828285090Z
273	1	SI266220200309225433	0	11538	2025-06-30T15:44:42.829648613Z
275	3	SI266220200309225433	1469	11569	2025-06-30T15:44:42.832589256Z
274	2	SI266220200309225433	0	11565	2025-06-30T15:44:42.831188192Z
276	4	SI266220200309225433	0	11597	2025-06-30T15:44:42.833871650Z
277	5	SI266220200309225433	0	11593	2025-06-30T15:44:42.836742247Z
279	7	SI266220200309225433	586	11635	2025-06-30T15:44:42.840825702Z
278	6	SI266220200309225433	0	11627	2025-06-30T15:44:42.838843333Z
280	8	SI266220200309225433	0	11670	2025-06-30T15:44:42.842408859Z
281	9	SI266220200309225433	95	11666	2025-06-30T15:44:42.844099299Z
283	11	SI266220200309225433	0	11707	2025-06-30T15:44:42.847701676Z
282	10	SI266220200309225433	4	11700	2025-06-30T15:44:42.845945155Z
284	12	SI266220200309225433	0	11739	2025-06-30T15:44:42.849082818Z
285	13	SI266220200309225433	0	11735	2025-06-30T15:44:42.850377893Z
287	15	SI266220200309225433	0	11770	2025-06-30T15:44:42.853366121Z
286	14	SI266220200309225433	0	11763	2025-06-30T15:44:42.851910755Z
288	0	SI266220200309225433	0	11800	2025-06-30T15:44:42.854552712Z
289	1	SI266220200309225433	0	11793	2025-06-30T15:44:42.855759880Z
291	3	SI266220200309225433	1233	11832	2025-06-30T15:44:42.858644554Z
290	2	SI266220200309225433	0	11822	2025-06-30T15:44:42.857185652Z
292	4	SI266220200309225433	0	11856	2025-06-30T15:44:42.859890259Z
293	5	SI266220200309225433	0	11855	2025-06-30T15:44:42.861339471Z
295	7	SI266220200309225433	189	11897	2025-06-30T15:44:42.864841430Z
294	6	SI266220200309225433	0	11885	2025-06-30T15:44:42.863172361Z
296	8	SI266220200309225433	0	11928	2025-06-30T15:44:42.866253399Z
297	9	SI266220200309225433	21	11929	2025-06-30T15:44:42.867847629Z
299	11	SI266220200309225433	0	11968	2025-06-30T15:44:42.871645434Z
298	10	SI266220200309225433	13	11958	2025-06-30T15:44:42.869779931Z
300	12	SI266220200309225433	0	11996	2025-06-30T15:44:42.873186417Z
301	13	SI266220200309225433	0	11994	2025-06-30T15:44:42.875032053Z
303	15	SI266220200309225433	0	12028	2025-06-30T15:44:42.878322666Z
302	14	SI266220200309225433	0	12019	2025-06-30T15:44:42.876529447Z
304	0	SI266220200309225433	0	12055	2025-06-30T15:44:42.879822578Z
305	1	SI266220200309225433	0	12050	2025-06-30T15:44:42.881553851Z
307	3	SI266220200309225433	5077	12084	2025-06-30T15:44:42.885150393Z
306	2	SI266220200309225433	0	12077	2025-06-30T15:44:42.883609264Z
308	4	SI266220200309225433	18	12111	2025-06-30T15:44:42.886525445Z
309	5	SI266220200309225433	16	12110	2025-06-30T15:44:42.888309228Z
310	6	SI266220200309225433	0	12143	2025-06-30T15:44:42.890462229Z
311	7	SI266220200309225433	1444	12160	2025-06-30T15:44:42.892431810Z
312	8	SI266220200309225433	0	12191	2025-06-30T15:44:42.894140743Z
313	9	SI266220200309225433	0	12193	2025-06-30T15:44:42.895986524Z
315	11	SI266220200309225433	0	12238	2025-06-30T15:44:42.900157613Z
314	10	SI266220200309225433	85	12225	2025-06-30T15:44:42.898107417Z
316	12	SI266220200309225433	0	12265	2025-06-30T15:44:42.902059051Z
317	13	SI266220200309225433	0	12266	2025-06-30T15:44:42.903918236Z
319	15	SI266220200309225433	0	12302	2025-06-30T15:44:42.907584143Z
318	14	SI266220200309225433	0	12296	2025-06-30T15:44:42.905895857Z
320	0	SI266220200309225433	0	12334	2025-06-30T15:44:42.909139412Z
321	1	SI266220200309225433	0	12324	2025-06-30T15:44:42.911084390Z
323	3	SI266220200309225433	2336	12355	2025-06-30T15:44:42.914167827Z
322	2	SI266220200309225433	0	12358	2025-06-30T15:44:42.912758839Z
325	5	SI266220200309225433	0	12380	2025-06-30T15:44:42.917152882Z
324	4	SI266220200309225433	0	12398	2025-06-30T15:44:42.915381809Z
327	7	SI266220200309225433	368	12427	2025-06-30T15:44:42.922467106Z
326	6	SI266220200309225433	0	12429	2025-06-30T15:44:42.920514772Z
329	9	SI266220200309225433	56	12458	2025-06-30T15:44:42.925995811Z
328	8	SI266220200309225433	0	12477	2025-06-30T15:44:42.924174935Z
331	11	SI266220200309225433	0	12499	2025-06-30T15:44:42.929942014Z
330	10	SI266220200309225433	67	12505	2025-06-30T15:44:42.928055195Z
333	13	SI266220200309225433	0	12526	2025-06-30T15:44:42.933105103Z
332	12	SI266220200309225433	0	12549	2025-06-30T15:44:42.931458503Z
335	15	SI266220200309225433	0	12562	2025-06-30T15:44:42.936565720Z
334	14	SI266220200309225433	0	12575	2025-06-30T15:44:42.934920441Z
337	1	SI266220200309225433	0	12584	2025-06-30T15:44:42.940659763Z
336	0	SI266220200309225433	0	12611	2025-06-30T15:44:42.937870182Z
339	3	SI266220200309225433	2322	12613	2025-06-30T15:44:42.944873164Z
338	2	SI266220200309225433	0	12630	2025-06-30T15:44:42.942665375Z
341	5	SI266220200309225433	0	12636	2025-06-30T15:44:42.949375542Z
340	4	SI266220200309225433	0	12665	2025-06-30T15:44:42.946936052Z
343	7	SI266220200309225433	352	12680	2025-06-30T15:44:42.953676368Z
342	6	SI266220200309225433	0	12701	2025-06-30T15:44:42.951606499Z
345	9	SI266220200309225433	109	12710	2025-06-30T15:44:42.958382769Z
347	11	SI266220200309225433	0	12751	2025-06-30T15:44:42.964701851Z
344	8	SI266220200309225433	0	12760	2025-06-30T15:44:42.955739186Z
349	13	SI266220200309225433	0	12777	2025-06-30T15:44:42.969365753Z
346	10	SI266220200309225433	0	12785	2025-06-30T15:44:42.961657229Z
351	15	SI266220200309225433	0	12811	2025-06-30T15:44:42.974281011Z
348	12	SI266220200309225433	0	12824	2025-06-30T15:44:42.967020339Z
353	1	SI266220200309225433	0	12834	2025-06-30T15:44:42.977947922Z
350	14	SI266220200309225433	0	12848	2025-06-30T15:44:42.971917528Z
355	3	SI266220200309225433	8428	12865	2025-06-30T15:44:42.982129482Z
352	0	SI266220200309225433	0	12881	2025-06-30T15:44:42.976091359Z
354	2	SI266220200309225433	0	12906	2025-06-30T15:44:42.979749353Z
357	5	SI266220200309225433	1	12891	2025-06-30T15:44:42.985712998Z
356	4	SI266220200309225433	0	12939	2025-06-30T15:44:42.983959924Z
359	7	SI266220200309225433	3387	12937	2025-06-30T15:44:42.989952581Z
358	6	SI266220200309225433	0	12970	2025-06-30T15:44:42.987876068Z
361	9	SI266220200309225433	78	12975	2025-06-30T15:44:42.993456293Z
360	8	SI266220200309225433	0	13020	2025-06-30T15:44:42.991733980Z
363	11	SI266220200309225433	0	13016	2025-06-30T15:44:42.997682968Z
365	13	SI266220200309225433	0	13047	2025-06-30T15:44:43.000720914Z
362	10	SI266220200309225433	0	13049	2025-06-30T15:44:42.995633982Z
367	15	SI266220200309225433	0	13082	2025-06-30T15:44:43.004820192Z
364	12	SI266220200309225433	0	13089	2025-06-30T15:44:42.999266012Z
369	1	SI266220200309225433	0	13105	2025-06-30T15:44:43.007426549Z
